0,0.48771198977502916
4,0.6157337748180357
8,0.27238349031785725
12,0.47975574465838133
16,0.593900440861032
20,0.5973566977535842
24,0.4025820514757985
28,0.4058100904118583
32,0.34079789779134284
36,0.5495187291954235
40,0.40979434289571576
44,0.6512689244172143
48,0.6269423991756138
52,0.6658695702922038
56,0.72270017150464
60,0.43244839293797227
64,0.49368539293587577
68,0.36966016464407947
72,0.5001474115945912
76,0.3547503497792165
80,0.4729105244096609
84,0.4530685750072372
88,0.653192175915194
92,0.6185539043264825
96,0.506803034133522
100,0.7312986225522057
104,0.7368962364348688
108,0.6279795532210489
112,0.5229978924224115
116,0.2812299942212799
120,0.6714304860155644
124,0.7004781439243367
128,0.7079077347367955
132,0.32902688854000567
136,0.438068731637443
140,0.3588883570448529
144,0.5586290326944905
148,0.5488667547298504
152,0.4098158606508379
156,0.42442271953333377
160,0.409547776068734
164,0.4358289744639443
168,0.3187000331486207
172,0.3189838197302621
176,0.32361353596219405
180,0.5199878540932321
184,0.532168304858684
188,0.6282783670452295
192,0.5102233669770659
196,0.49588263855956677
200,0.3095604511685628
204,0.57338862563451
208,0.2817549144396454
212,0.3517916467782357
216,0.5362959915036103
220,0.5877768019352604
224,0.4890102710519378
228,0.29661608761126024
232,0.5881942360657358
236,0.6991394990647443
240,0.38218043092753873
244,0.6986835455626224
248,0.46125777854379557
252,0.3710959049648744
256,0.4284122038360792
260,0.3704094025918619
264,0.6132847189108843
268,0.36838435971975836
272,0.2796575404640262
276,0.355508918994992
280,0.6028349660517202
284,0.5710589451210384
288,0.32520771166951057
292,0.40133138008927327
296,0.5783616132440904
300,0.47811867759066984
304,0.582162463376078
308,0.5278915205307526
312,0.4657278644666485
316,0.40906835841762235
320,0.5740569252985738
324,0.5373024613481436
328,0.3258658046151438
332,0.6331018896040772
336,0.322966656321452
340,0.44256844247851856
344,0.30599287407953407
348,0.32991478931151885
352,0.6336340377271319
356,0.6330741841987515
360,0.38758758214885186
364,0.41359431747077563
368,0.4795066293990851
372,0.635611934102845
376,0.7422357031077584
380,0.3316020809970628
384,0.5100509925719778
388,0.574416042042696
392,0.44249373180776913
396,0.4845551919785299
400,0.486302954149141
404,0.3814287976208756
408,0.53907624182105
412,0.39932860468173387
416,0.3173381094657154
420,0.4589001739916543
424,0.6079591364048834
428,0.7279426292486292
432,0.31419387699291335
436,0.35042807769312945
440,0.2914008281094111
444,0.5377659009540596
448,0.29974716629676773
452,0.5336745728884305
456,0.6054186037872504
460,0.7047559071496907
464,0.3131493121533022
468,0.7082474638480702
472,0.3629175076360783
476,0.5207748557086382
480,0.32564264620332317
484,0.41561547745042465
488,0.466454430407373
492,0.37846089856430826
496,0.6409307142877412
500,0.49442931143048996
504,0.5575298563282791
508,0.6027004247173922
512,0.487746724990229
516,0.7442495421324871
520,0.5703354179780274
524,0.6564390953836895
528,0.7248626160501627
532,0.7434365775787699
536,0.6270450391293262
540,0.5603852447959716
544,0.5695036659074503
548,0.5428363429158688
552,0.4290229361090098
556,0.4311010389476837
560,0.328981289835687
564,0.4358996560521479
568,0.34373179569939316
572,0.5600429184117094
576,0.2623292309867158
580,0.6880020175111994
584,0.2606596182363428
588,0.4273045647283133
592,0.4238262481441053
596,0.49298436643486043
600,0.4912437922952226
604,0.46813151457301433
608,0.6435106678415501
612,0.5133144379947212
616,0.5175563396217726
620,0.2877187179524032
624,0.6811402169044873
628,0.651772048010676
632,0.2524241310989497
636,0.35036792010970064
640,0.5495230115124743
644,0.6971907627944844
648,0.6596932100194169
652,0.45277378893961456
656,0.5407431509106619
